,Timestamp,Functioning Day,Holiday,Seasons,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Rented Bike Count
6193,2018-08-16 01:00:00,Yes,No Holiday,Summer,28.2,70.0,1.0,2000.0,22.2,0.0,0.0,0.0,535
6194,2018-08-16 02:00:00,Yes,No Holiday,Summer,28.1,68.0,0.8,2000.0,21.6,0.0,0.0,0.0,381
6195,2018-08-16 03:00:00,Yes,No Holiday,Summer,27.9,68.0,0.6,2000.0,21.4,0.0,0.0,0.0,252
6196,2018-08-16 04:00:00,Yes,No Holiday,Summer,27.8,69.0,0.9,2000.0,21.5,0.0,0.0,0.0,173
6197,2018-08-16 05:00:00,Yes,No Holiday,Summer,28.0,66.0,0.5,2000.0,21.0,0.0,0.0,0.0,263
6198,2018-08-16 06:00:00,Yes,No Holiday,Summer,27.5,72.0,1.1,2000.0,21.9,0.0,0.0,0.0,631
6199,2018-08-16 07:00:00,Yes,No Holiday,Summer,27.6,71.0,1.2,2000.0,21.8,0.14,0.0,0.0,1105
6200,2018-08-16 08:00:00,Yes,No Holiday,Summer,28.2,68.0,1.3,2000.0,21.7,0.41,0.0,0.0,1660
6201,2018-08-16 09:00:00,Yes,No Holiday,Summer,30.6,55.0,1.1,2000.0,20.5,1.46,0.0,0.0,876
6202,2018-08-16 10:00:00,Yes,No Holiday,Summer,31.9,51.0,2.2,1939.0,20.4,2.04,0.0,0.0,612
6203,2018-08-16 11:00:00,Yes,No Holiday,Summer,33.5,48.0,2.4,1968.0,20.9,2.71,0.0,0.0,672
6204,2018-08-16 12:00:00,Yes,No Holiday,Summer,34.5,44.0,2.2,2000.0,20.4,3.19,0.0,0.0,668
6205,2018-08-16 13:00:00,Yes,No Holiday,Summer,35.1,39.0,2.0,2000.0,19.0,3.45,0.0,0.0,652
6206,2018-08-16 14:00:00,Yes,No Holiday,Summer,35.3,40.0,2.0,2000.0,19.6,3.17,0.0,0.0,638
6207,2018-08-16 15:00:00,Yes,No Holiday,Summer,35.0,38.0,2.0,2000.0,18.5,2.8,0.0,0.0,720
6208,2018-08-16 16:00:00,Yes,No Holiday,Summer,34.5,37.0,1.9,2000.0,17.6,2.36,0.0,0.0,902
6209,2018-08-16 17:00:00,Yes,No Holiday,Summer,33.8,37.0,2.2,2000.0,17.0,1.74,0.0,0.0,1384
6210,2018-08-16 18:00:00,Yes,No Holiday,Summer,32.4,40.0,2.1,2000.0,17.0,1.04,0.0,0.0,2481
6211,2018-08-16 19:00:00,Yes,No Holiday,Summer,29.8,45.0,2.5,2000.0,16.5,0.36,0.0,0.0,2286
6212,2018-08-16 20:00:00,Yes,No Holiday,Summer,27.9,47.0,1.9,2000.0,15.5,0.01,0.0,0.0,2114
6213,2018-08-16 21:00:00,Yes,No Holiday,Summer,26.8,46.0,2.0,2000.0,14.2,0.0,0.0,0.0,2127
6214,2018-08-16 22:00:00,Yes,No Holiday,Summer,25.9,45.0,2.1,2000.0,13.0,0.0,0.0,0.0,1943
6215,2018-08-16 23:00:00,Yes,No Holiday,Summer,25.0,44.0,2.2,2000.0,11.8,0.0,0.0,0.0,1446
6216,2018-08-17 00:00:00,Yes,No Holiday,Summer,24.1,45.0,2.0,2000.0,11.4,0.0,0.0,0.0,1109
6217,2018-08-17 01:00:00,Yes,No Holiday,Summer,23.4,47.0,2.1,2000.0,11.4,0.0,0.0,0.0,842
6218,2018-08-17 02:00:00,Yes,No Holiday,Summer,22.8,50.0,1.4,2000.0,11.8,0.0,0.0,0.0,572
6219,2018-08-17 03:00:00,Yes,No Holiday,Summer,22.4,52.0,1.3,2000.0,12.0,0.0,0.0,0.0,375
6220,2018-08-17 04:00:00,Yes,No Holiday,Summer,22.1,54.0,1.6,2000.0,12.3,0.0,0.0,0.0,276
6221,2018-08-17 05:00:00,Yes,No Holiday,Summer,21.8,55.0,1.9,2000.0,12.3,0.0,0.0,0.0,304
6222,2018-08-17 06:00:00,Yes,No Holiday,Summer,21.8,51.0,2.0,2000.0,11.2,0.0,0.0,0.0,719
6223,2018-08-17 07:00:00,Yes,No Holiday,Summer,22.0,49.0,1.7,2000.0,10.7,0.23,0.0,0.0,1271
6224,2018-08-17 08:00:00,Yes,No Holiday,Summer,23.5,44.0,1.7,1944.0,10.5,0.98,0.0,0.0,1918
6225,2018-08-17 09:00:00,Yes,No Holiday,Summer,25.5,40.0,2.6,1990.0,10.8,1.7,0.0,0.0,1069
6226,2018-08-17 10:00:00,Yes,No Holiday,Summer,27.0,36.0,2.2,1977.0,10.6,2.34,0.0,0.0,717
6227,2018-08-17 11:00:00,Yes,No Holiday,Summer,28.8,33.0,2.2,1951.0,10.9,2.85,0.0,0.0,844
6228,2018-08-17 12:00:00,Yes,No Holiday,Summer,30.3,30.0,1.9,1981.0,10.7,3.17,0.0,0.0,904
6229,2018-08-17 13:00:00,Yes,No Holiday,Summer,31.3,30.0,2.1,2000.0,11.6,3.3,0.0,0.0,820
6230,2018-08-17 14:00:00,Yes,No Holiday,Summer,32.7,27.0,2.0,1964.0,11.2,3.21,0.0,0.0,791
6231,2018-08-17 15:00:00,Yes,No Holiday,Summer,33.5,26.0,2.1,2000.0,11.3,2.9,0.0,0.0,970
6232,2018-08-17 16:00:00,Yes,No Holiday,Summer,33.7,26.0,1.5,2000.0,11.5,2.39,0.0,0.0,1112
6233,2018-08-17 17:00:00,Yes,No Holiday,Summer,33.1,27.0,1.9,1975.0,11.5,1.76,0.0,0.0,1666
6234,2018-08-17 18:00:00,Yes,No Holiday,Summer,32.5,28.0,1.4,2000.0,11.6,1.06,0.0,0.0,2797
6235,2018-08-17 19:00:00,Yes,No Holiday,Summer,31.0,31.0,1.5,2000.0,11.8,0.34,0.0,0.0,2353
6236,2018-08-17 20:00:00,Yes,No Holiday,Summer,28.4,40.0,1.7,1887.0,13.4,0.0,0.0,0.0,2130
6237,2018-08-17 21:00:00,Yes,No Holiday,Summer,27.1,43.0,1.6,2000.0,13.4,0.0,0.0,0.0,2008
6238,2018-08-17 22:00:00,Yes,No Holiday,Summer,26.0,45.0,1.7,2000.0,13.1,0.0,0.0,0.0,1787
6239,2018-08-17 23:00:00,Yes,No Holiday,Summer,25.2,47.0,1.2,2000.0,13.0,0.0,0.0,0.0,1466
6240,2018-08-18 00:00:00,Yes,No Holiday,Summer,24.5,48.0,1.2,2000.0,12.7,0.0,0.0,0.0,1191
6241,2018-08-18 01:00:00,Yes,No Holiday,Summer,23.9,51.0,0.9,2000.0,13.1,0.0,0.0,0.0,969
6242,2018-08-18 02:00:00,Yes,No Holiday,Summer,23.4,53.0,1.1,2000.0,13.2,0.0,0.0,0.0,698
6243,2018-08-18 03:00:00,Yes,No Holiday,Summer,23.0,54.0,1.0,1818.0,13.1,0.0,0.0,0.0,483
6244,2018-08-18 04:00:00,Yes,No Holiday,Summer,22.6,55.0,1.4,2000.0,13.0,0.0,0.0,0.0,316
6245,2018-08-18 05:00:00,Yes,No Holiday,Summer,22.0,58.0,1.0,2000.0,13.3,0.0,0.0,0.0,262
6246,2018-08-18 06:00:00,Yes,No Holiday,Summer,21.6,60.0,1.0,2000.0,13.4,0.0,0.0,0.0,397
6247,2018-08-18 07:00:00,Yes,No Holiday,Summer,21.7,57.0,1.3,2000.0,12.8,0.23,0.0,0.0,475
6248,2018-08-18 08:00:00,Yes,No Holiday,Summer,23.2,47.0,1.0,2000.0,11.2,0.93,0.0,0.0,754
6249,2018-08-18 09:00:00,Yes,No Holiday,Summer,25.3,42.0,1.4,1921.0,11.4,1.7,0.0,0.0,771
6250,2018-08-18 10:00:00,Yes,No Holiday,Summer,27.0,37.0,1.2,1962.0,11.0,2.32,0.0,0.0,769
6251,2018-08-18 11:00:00,Yes,No Holiday,Summer,28.4,35.0,1.6,2000.0,11.4,2.82,0.0,0.0,857
6252,2018-08-18 12:00:00,Yes,No Holiday,Summer,29.8,33.0,1.5,1936.0,11.7,3.14,0.0,0.0,952
6253,2018-08-18 13:00:00,Yes,No Holiday,Summer,31.1,30.0,1.5,2000.0,11.4,3.24,0.0,0.0,1003
6254,2018-08-18 14:00:00,Yes,No Holiday,Summer,31.0,31.0,1.8,1999.0,11.8,2.8,0.0,0.0,1121
6255,2018-08-18 15:00:00,Yes,No Holiday,Summer,31.7,30.0,1.9,1943.0,11.9,2.23,0.0,0.0,1196
6256,2018-08-18 16:00:00,Yes,No Holiday,Summer,31.8,33.0,2.1,2000.0,13.5,1.88,0.0,0.0,1398
6257,2018-08-18 17:00:00,Yes,No Holiday,Summer,29.9,39.0,2.9,2000.0,14.4,0.86,0.0,0.0,1806
6258,2018-08-18 18:00:00,Yes,No Holiday,Summer,30.1,37.0,2.1,2000.0,13.8,0.88,0.0,0.0,1979
6259,2018-08-18 19:00:00,Yes,No Holiday,Summer,28.5,45.0,1.6,2000.0,15.4,0.23,0.0,0.0,2127
6260,2018-08-18 20:00:00,Yes,No Holiday,Summer,27.6,46.0,1.2,2000.0,14.9,0.01,0.0,0.0,1965
6261,2018-08-18 21:00:00,Yes,No Holiday,Summer,26.8,48.0,0.9,2000.0,14.8,0.0,0.0,0.0,1886
6262,2018-08-18 22:00:00,Yes,No Holiday,Summer,26.3,48.0,0.8,2000.0,14.4,0.0,0.0,0.0,1681
6263,2018-08-18 23:00:00,Yes,No Holiday,Summer,25.9,52.0,1.3,2000.0,15.2,0.0,0.0,0.0,1342
6264,2018-08-19 00:00:00,Yes,No Holiday,Summer,25.3,53.0,2.4,2000.0,15.0,0.0,0.0,0.0,1100
6265,2018-08-19 01:00:00,Yes,No Holiday,Summer,25.0,57.0,0.9,2000.0,15.8,0.0,0.0,0.0,844
6266,2018-08-19 02:00:00,Yes,No Holiday,Summer,24.5,59.0,0.3,2000.0,15.9,0.0,0.0,0.0,611
6267,2018-08-19 03:00:00,Yes,No Holiday,Summer,24.0,59.0,0.6,2000.0,15.4,0.0,0.0,0.0,425
6268,2018-08-19 04:00:00,Yes,No Holiday,Summer,23.6,61.0,0.3,2000.0,15.6,0.0,0.0,0.0,264
6269,2018-08-19 05:00:00,Yes,No Holiday,Summer,23.4,63.0,0.3,2000.0,15.9,0.0,0.0,0.0,223
6270,2018-08-19 06:00:00,Yes,No Holiday,Summer,23.1,64.0,0.6,2000.0,15.9,0.0,0.0,0.0,260
6271,2018-08-19 07:00:00,Yes,No Holiday,Summer,23.3,64.0,1.0,2000.0,16.0,0.1,0.0,0.0,392
6272,2018-08-19 08:00:00,Yes,No Holiday,Summer,24.4,58.0,0.8,2000.0,15.5,0.45,0.0,0.0,592
6273,2018-08-19 09:00:00,Yes,No Holiday,Summer,26.3,50.0,0.7,1980.0,15.0,1.28,0.0,0.0,645
6274,2018-08-19 10:00:00,Yes,No Holiday,Summer,27.3,49.0,0.9,1968.0,15.6,1.17,0.0,0.0,732
6275,2018-08-19 11:00:00,Yes,No Holiday,Summer,28.4,43.0,1.0,1914.0,14.6,1.52,0.0,0.0,795
6276,2018-08-19 12:00:00,Yes,No Holiday,Summer,30.9,37.0,1.8,1858.0,14.5,2.98,0.0,0.0,926
6277,2018-08-19 13:00:00,Yes,No Holiday,Summer,32.4,33.0,2.7,1893.0,14.0,3.1,0.0,0.0,943
6278,2018-08-19 14:00:00,Yes,No Holiday,Summer,33.4,31.0,1.2,1962.0,13.9,2.73,0.0,0.0,972
6279,2018-08-19 15:00:00,Yes,No Holiday,Summer,33.8,31.0,1.6,2000.0,14.3,2.45,0.0,0.0,1181
6280,2018-08-19 16:00:00,Yes,No Holiday,Summer,33.3,32.0,2.4,2000.0,14.3,1.98,0.0,0.0,1395
6281,2018-08-19 17:00:00,Yes,No Holiday,Summer,32.7,33.0,2.5,1994.0,14.3,1.18,0.0,0.0,1721
6282,2018-08-19 18:00:00,Yes,No Holiday,Summer,32.3,41.0,1.9,2000.0,17.3,0.62,0.0,0.0,1928
6283,2018-08-19 19:00:00,Yes,No Holiday,Summer,29.7,55.0,2.5,2000.0,19.6,0.23,0.0,0.0,2186
6284,2018-08-19 20:00:00,Yes,No Holiday,Summer,28.5,58.0,1.4,2000.0,19.4,0.0,0.0,0.0,2029
6285,2018-08-19 21:00:00,Yes,No Holiday,Summer,27.9,61.0,0.7,2000.0,19.6,0.0,0.0,0.0,1821
6286,2018-08-19 22:00:00,Yes,No Holiday,Summer,27.7,62.0,0.6,2000.0,19.7,0.0,0.0,0.0,1546
6287,2018-08-19 23:00:00,Yes,No Holiday,Summer,27.5,60.0,0.3,2000.0,19.0,0.0,0.0,0.0,1016
6288,2018-08-20 00:00:00,Yes,No Holiday,Summer,27.0,62.0,0.6,2000.0,19.0,0.0,0.0,0.0,818
6289,2018-08-20 01:00:00,Yes,No Holiday,Summer,26.6,64.0,0.2,2000.0,19.2,0.0,0.0,0.0,527
6290,2018-08-20 02:00:00,Yes,No Holiday,Summer,26.3,65.0,0.3,2000.0,19.1,0.0,0.0,0.0,352
6291,2018-08-20 03:00:00,Yes,No Holiday,Summer,26.1,65.0,0.6,2000.0,18.9,0.0,0.0,0.0,255
6292,2018-08-20 04:00:00,Yes,No Holiday,Summer,26.2,65.0,1.1,1542.0,19.0,0.0,0.0,0.0,193
6293,2018-08-20 05:00:00,Yes,No Holiday,Summer,25.7,68.0,0.8,1395.0,19.3,0.0,0.0,0.0,281
6294,2018-08-20 06:00:00,Yes,No Holiday,Summer,25.3,67.0,1.5,1450.0,18.7,0.0,0.0,0.0,675
6295,2018-08-20 07:00:00,Yes,No Holiday,Summer,25.4,60.0,1.4,1879.0,17.0,0.16,0.0,0.0,1285
6296,2018-08-20 08:00:00,Yes,No Holiday,Summer,26.6,54.0,1.1,1739.0,16.5,0.75,0.0,0.0,1912
6297,2018-08-20 09:00:00,Yes,No Holiday,Summer,27.5,54.0,1.0,1993.0,17.3,0.81,0.0,0.0,993
6298,2018-08-20 10:00:00,Yes,No Holiday,Summer,29.3,49.0,2.0,1875.0,17.4,1.65,0.0,0.0,719
6299,2018-08-20 11:00:00,Yes,No Holiday,Summer,31.2,45.0,1.9,1810.0,17.8,2.72,0.0,0.0,766
6300,2018-08-20 12:00:00,Yes,No Holiday,Summer,31.7,45.0,2.5,1814.0,18.3,1.96,0.0,0.0,808
6301,2018-08-20 13:00:00,Yes,No Holiday,Summer,31.6,46.0,2.7,1864.0,18.5,1.77,0.0,0.0,847
6302,2018-08-20 14:00:00,Yes,No Holiday,Summer,32.1,45.0,2.8,1966.0,18.6,1.51,0.0,0.0,816
6303,2018-08-20 15:00:00,Yes,No Holiday,Summer,32.9,45.0,1.9,1877.0,19.3,1.84,0.0,0.0,992
6304,2018-08-20 16:00:00,Yes,No Holiday,Summer,32.3,45.0,2.8,1928.0,18.8,0.98,0.0,0.0,1253
6305,2018-08-20 17:00:00,Yes,No Holiday,Summer,32.1,44.0,2.6,1731.0,18.3,0.6,0.0,0.0,1704
6306,2018-08-20 18:00:00,Yes,No Holiday,Summer,31.6,47.0,2.1,1867.0,18.9,0.26,0.0,0.0,2628
6307,2018-08-20 19:00:00,Yes,No Holiday,Summer,30.8,55.0,1.9,1170.0,20.7,0.06,0.0,0.0,2162
6308,2018-08-20 20:00:00,Yes,No Holiday,Summer,29.8,61.0,3.4,1525.0,21.4,0.0,0.0,0.0,1999
6309,2018-08-20 21:00:00,Yes,No Holiday,Summer,29.3,63.0,3.1,1677.0,21.5,0.0,0.0,0.0,1971
6310,2018-08-20 22:00:00,Yes,No Holiday,Summer,29.0,63.0,4.2,1776.0,21.2,0.0,0.0,0.0,1630
6311,2018-08-20 23:00:00,Yes,No Holiday,Summer,28.5,62.0,4.9,1882.0,20.5,0.0,0.0,0.0,1241
6312,2018-08-21 00:00:00,Yes,No Holiday,Summer,28.3,59.0,3.7,1945.0,19.5,0.0,0.0,0.0,898
6313,2018-08-21 01:00:00,Yes,No Holiday,Summer,28.0,61.0,3.9,1890.0,19.7,0.0,0.0,0.0,690
6314,2018-08-21 02:00:00,Yes,No Holiday,Summer,27.6,60.0,4.3,1854.0,19.1,0.0,0.0,0.0,376
6315,2018-08-21 03:00:00,Yes,No Holiday,Summer,26.8,62.0,4.5,1742.0,18.9,0.0,0.1,0.0,173
6316,2018-08-21 04:00:00,Yes,No Holiday,Summer,25.3,70.0,6.9,925.0,19.4,0.0,0.4,0.0,49
6317,2018-08-21 05:00:00,Yes,No Holiday,Summer,23.8,86.0,3.6,420.0,21.3,0.0,1.0,0.0,57
6318,2018-08-21 06:00:00,Yes,No Holiday,Summer,23.8,89.0,3.3,882.0,21.8,0.0,1.5,0.0,73
6319,2018-08-21 07:00:00,Yes,No Holiday,Summer,23.4,94.0,2.4,1773.0,22.3,0.02,2.0,0.0,608
6320,2018-08-21 08:00:00,Yes,No Holiday,Summer,24.0,84.0,3.5,1975.0,21.1,0.47,0.0,0.0,1530
6321,2018-08-21 09:00:00,Yes,No Holiday,Summer,24.4,82.0,3.0,1847.0,21.1,0.6,0.0,0.0,876
6322,2018-08-21 10:00:00,Yes,No Holiday,Summer,24.8,82.0,3.2,1732.0,21.5,0.34,0.0,0.0,402
6323,2018-08-21 11:00:00,Yes,No Holiday,Summer,24.7,85.0,2.3,1438.0,22.0,0.27,0.0,0.0,681
6324,2018-08-21 12:00:00,Yes,No Holiday,Summer,25.7,74.0,3.4,1951.0,20.7,1.16,0.0,0.0,848
6325,2018-08-21 13:00:00,Yes,No Holiday,Summer,27.1,66.0,2.6,1895.0,20.1,1.54,0.0,0.0,827
6326,2018-08-21 14:00:00,Yes,No Holiday,Summer,28.5,58.0,2.6,1965.0,19.4,1.93,0.0,0.0,788
6327,2018-08-21 15:00:00,Yes,No Holiday,Summer,29.5,57.0,2.0,2000.0,20.0,2.1,0.0,0.0,957
6328,2018-08-21 16:00:00,Yes,No Holiday,Summer,30.4,53.0,2.0,1990.0,19.7,1.82,0.0,0.0,1112
6329,2018-08-21 17:00:00,Yes,No Holiday,Summer,30.8,52.0,2.3,1953.0,19.8,1.49,0.0,0.0,1663
6330,2018-08-21 18:00:00,Yes,No Holiday,Summer,30.3,56.0,1.7,2000.0,20.5,0.8,0.0,0.0,2830
6331,2018-08-21 19:00:00,Yes,No Holiday,Summer,29.2,62.0,1.7,2000.0,21.1,0.31,0.0,0.0,2364
6332,2018-08-21 20:00:00,Yes,No Holiday,Summer,27.7,69.0,1.6,1992.0,21.4,0.01,0.0,0.0,2169
6333,2018-08-21 21:00:00,Yes,No Holiday,Summer,26.8,72.0,0.4,1985.0,21.3,0.0,0.0,0.0,2057
6334,2018-08-21 22:00:00,Yes,No Holiday,Summer,26.1,76.0,1.2,1867.0,21.5,0.0,0.0,0.0,1828
6335,2018-08-21 23:00:00,Yes,No Holiday,Summer,25.6,75.0,0.1,1892.0,20.8,0.0,0.0,0.0,1277
6336,2018-08-22 00:00:00,Yes,No Holiday,Summer,25.1,79.0,0.5,1891.0,21.1,0.0,0.0,0.0,1025
6337,2018-08-22 01:00:00,Yes,No Holiday,Summer,24.6,79.0,0.6,1884.0,20.7,0.0,0.0,0.0,782
6338,2018-08-22 02:00:00,Yes,No Holiday,Summer,24.2,79.0,0.6,1882.0,20.3,0.0,0.0,0.0,512
6339,2018-08-22 03:00:00,Yes,No Holiday,Summer,24.1,80.0,0.8,1920.0,20.4,0.0,0.0,0.0,346
6340,2018-08-22 04:00:00,Yes,No Holiday,Summer,23.6,81.0,0.8,1943.0,20.1,0.0,0.0,0.0,214
6341,2018-08-22 05:00:00,Yes,No Holiday,Summer,23.4,82.0,0.4,2000.0,20.1,0.0,0.0,0.0,289
6342,2018-08-22 06:00:00,Yes,No Holiday,Summer,23.7,78.0,0.3,2000.0,19.6,0.0,0.0,0.0,655
6343,2018-08-22 07:00:00,Yes,No Holiday,Summer,24.3,74.0,0.6,1999.0,19.3,0.1,0.0,0.0,1330
6344,2018-08-22 08:00:00,Yes,No Holiday,Summer,25.7,66.0,0.9,1976.0,18.8,0.64,0.0,0.0,1990
6345,2018-08-22 09:00:00,Yes,No Holiday,Summer,28.0,56.0,1.5,1982.0,18.3,1.57,0.0,0.0,1015
6346,2018-08-22 10:00:00,Yes,No Holiday,Summer,30.2,52.0,1.4,1923.0,19.2,2.13,0.0,0.0,700
6347,2018-08-22 11:00:00,Yes,No Holiday,Summer,32.1,49.0,1.6,1874.0,20.0,2.63,0.0,0.0,710
6348,2018-08-22 12:00:00,Yes,No Holiday,Summer,33.9,45.0,1.4,1923.0,20.2,2.95,0.0,0.0,784
6349,2018-08-22 13:00:00,Yes,No Holiday,Summer,35.3,41.0,2.1,1925.0,20.0,3.1,0.0,0.0,727
6350,2018-08-22 14:00:00,Yes,No Holiday,Summer,36.2,36.0,1.5,1985.0,18.7,2.87,0.0,0.0,760
6351,2018-08-22 15:00:00,Yes,No Holiday,Summer,36.8,36.0,1.0,2000.0,19.2,2.46,0.0,0.0,842
6352,2018-08-22 16:00:00,Yes,No Holiday,Summer,37.4,35.0,1.3,2000.0,19.3,2.0,0.0,0.0,993
6353,2018-08-22 17:00:00,Yes,No Holiday,Summer,36.4,39.0,1.2,2000.0,20.2,1.15,0.0,0.0,1495
6354,2018-08-22 18:00:00,Yes,No Holiday,Summer,35.4,40.0,1.0,2000.0,19.7,0.34,0.0,0.0,2528
6355,2018-08-22 19:00:00,Yes,No Holiday,Summer,35.2,41.0,0.5,2000.0,19.9,0.31,0.0,0.0,2087
6356,2018-08-22 20:00:00,Yes,No Holiday,Summer,33.2,51.0,1.0,2000.0,21.6,0.02,0.0,0.0,1808
6357,2018-08-22 21:00:00,Yes,No Holiday,Summer,33.1,46.0,2.7,2000.0,19.9,0.0,0.0,0.0,1807
6358,2018-08-22 22:00:00,Yes,No Holiday,Summer,32.1,47.0,2.0,2000.0,19.3,0.0,0.0,0.0,1556
6359,2018-08-22 23:00:00,Yes,No Holiday,Summer,31.2,50.0,1.8,2000.0,19.5,0.0,0.0,0.0,1117
6360,2018-08-23 00:00:00,Yes,No Holiday,Summer,30.7,52.0,1.3,2000.0,19.7,0.0,0.0,0.0,908
6361,2018-08-23 01:00:00,Yes,No Holiday,Summer,30.1,54.0,0.8,2000.0,19.7,0.0,0.0,0.0,745
6362,2018-08-23 02:00:00,Yes,No Holiday,Summer,29.8,53.0,1.4,2000.0,19.1,0.0,0.0,0.0,492
6363,2018-08-23 03:00:00,Yes,No Holiday,Summer,29.7,52.0,1.4,2000.0,18.7,0.0,0.0,0.0,304
6364,2018-08-23 04:00:00,Yes,No Holiday,Summer,29.3,54.0,1.0,2000.0,19.0,0.0,0.0,0.0,168
6365,2018-08-23 05:00:00,Yes,No Holiday,Summer,28.5,57.0,0.9,2000.0,19.1,0.0,0.1,0.0,185
6366,2018-08-23 06:00:00,Yes,No Holiday,Summer,28.3,55.0,1.5,2000.0,18.3,0.0,0.0,0.0,492
6367,2018-08-23 07:00:00,Yes,No Holiday,Summer,28.3,55.0,1.1,2000.0,18.3,0.03,0.0,0.0,720
6368,2018-08-23 08:00:00,Yes,No Holiday,Summer,28.1,58.0,1.3,2000.0,19.0,0.14,0.0,0.0,1678
6369,2018-08-23 09:00:00,Yes,No Holiday,Summer,29.3,54.0,1.5,2000.0,19.0,0.82,0.0,0.0,924
6370,2018-08-23 10:00:00,Yes,No Holiday,Summer,30.2,52.0,1.8,2000.0,19.2,0.93,0.0,0.0,551
6371,2018-08-23 11:00:00,Yes,No Holiday,Summer,29.9,57.0,1.7,1992.0,20.4,0.88,0.1,0.0,711
6372,2018-08-23 12:00:00,Yes,No Holiday,Summer,31.9,49.0,1.9,2000.0,19.8,1.85,0.0,0.0,769
6373,2018-08-23 13:00:00,Yes,No Holiday,Summer,31.0,53.0,1.9,2000.0,20.2,0.79,0.0,0.0,584
6374,2018-08-23 14:00:00,Yes,No Holiday,Summer,30.5,59.0,2.0,2000.0,21.5,0.84,0.1,0.0,740
6375,2018-08-23 15:00:00,Yes,No Holiday,Summer,32.0,53.0,2.1,1992.0,21.2,1.57,0.0,0.0,837
6376,2018-08-23 16:00:00,Yes,No Holiday,Summer,31.7,56.0,1.9,2000.0,21.8,0.92,0.0,0.0,944
6377,2018-08-23 17:00:00,Yes,No Holiday,Summer,30.8,59.0,2.2,2000.0,21.8,0.41,0.0,0.0,1249
6378,2018-08-23 18:00:00,Yes,No Holiday,Summer,30.6,55.0,2.3,2000.0,20.5,0.11,0.0,0.0,1447
6379,2018-08-23 19:00:00,Yes,No Holiday,Summer,30.0,59.0,2.2,1970.0,21.1,0.01,0.0,0.0,582
6380,2018-08-23 20:00:00,Yes,No Holiday,Summer,29.2,62.0,2.1,1952.0,21.1,0.0,0.1,0.0,257
6381,2018-08-23 21:00:00,Yes,No Holiday,Summer,27.8,72.0,2.0,2000.0,22.2,0.0,0.1,0.0,189
6382,2018-08-23 22:00:00,Yes,No Holiday,Summer,26.6,84.0,1.7,1815.0,23.6,0.0,1.5,0.0,215
6383,2018-08-23 23:00:00,Yes,No Holiday,Summer,26.1,84.0,1.9,1801.0,23.1,0.0,0.5,0.0,267
6384,2018-08-24 00:00:00,Yes,No Holiday,Summer,25.7,83.0,2.0,2000.0,22.5,0.0,0.5,0.0,238
6385,2018-08-24 01:00:00,Yes,No Holiday,Summer,25.7,80.0,2.0,2000.0,21.9,0.0,0.2,0.0,208
6386,2018-08-24 02:00:00,Yes,No Holiday,Summer,25.4,85.0,2.0,1453.0,22.6,0.0,0.8,0.0,83
6387,2018-08-24 03:00:00,Yes,No Holiday,Summer,24.8,87.0,2.2,1286.0,22.4,0.0,1.0,0.0,62
6388,2018-08-24 04:00:00,Yes,No Holiday,Summer,24.5,88.0,2.0,1433.0,22.3,0.0,1.0,0.0,30
6389,2018-08-24 05:00:00,Yes,No Holiday,Summer,24.6,88.0,1.5,1967.0,22.4,0.0,0.5,0.0,45
6390,2018-08-24 06:00:00,Yes,No Holiday,Summer,24.9,88.0,1.1,2000.0,22.7,0.0,0.5,0.0,173
6391,2018-08-24 07:00:00,Yes,No Holiday,Summer,24.2,88.0,2.3,2000.0,22.0,0.05,0.0,0.0,400
6392,2018-08-24 08:00:00,Yes,No Holiday,Summer,24.4,86.0,1.7,2000.0,21.8,0.13,0.0,0.0,578
6393,2018-08-24 09:00:00,Yes,No Holiday,Summer,24.8,85.0,1.7,2000.0,22.0,0.32,0.0,0.0,484
6394,2018-08-24 10:00:00,Yes,No Holiday,Summer,26.0,77.0,2.2,2000.0,21.6,0.61,0.0,0.0,286
6395,2018-08-24 11:00:00,Yes,No Holiday,Summer,26.2,76.0,2.6,1995.0,21.6,0.88,0.0,0.0,415
6396,2018-08-24 12:00:00,Yes,No Holiday,Summer,25.8,81.0,3.2,1828.0,22.2,0.8,0.0,0.0,355
6397,2018-08-24 13:00:00,Yes,No Holiday,Summer,25.8,78.0,2.8,2000.0,21.6,0.95,0.0,0.0,274
6398,2018-08-24 14:00:00,Yes,No Holiday,Summer,24.4,93.0,2.9,250.0,23.1,0.26,1.5,0.0,152
6399,2018-08-24 15:00:00,Yes,No Holiday,Summer,24.0,94.0,3.1,1188.0,22.9,0.41,0.5,0.0,405
6400,2018-08-24 16:00:00,Yes,No Holiday,Summer,24.6,85.0,2.7,1973.0,21.9,0.55,0.0,0.0,455
6401,2018-08-24 17:00:00,Yes,No Holiday,Summer,24.1,89.0,1.9,2000.0,22.1,0.58,0.0,0.0,403
6402,2018-08-24 18:00:00,Yes,No Holiday,Summer,23.8,95.0,2.7,1938.0,22.9,0.11,1.5,0.0,916
6403,2018-08-24 19:00:00,Yes,No Holiday,Summer,23.6,86.0,3.0,1275.0,21.1,0.04,0.0,0.0,948
6404,2018-08-24 20:00:00,Yes,No Holiday,Summer,23.5,81.0,3.5,2000.0,20.0,0.0,0.0,0.0,1162
